log_id,user_id,char_id,route_id,status,actual_profit,created_at
L00417,U0047,C002,R02,Completed,1000,2026-04-27 17:00:00
L00418,U0088,C004,R02,Completed,919,2026-04-02 03:00:00
L00419,U0054,C002,R02,Completed,1000,2026-04-14 10:00:00
L00420,U0078,C004,R01,Completed,1724,2026-04-28 09:00:00
L00421,U0021,C002,R02,Completed,1000,2026-04-16 05:00:00
L00422,U0063,C001,R01,Completed,2250,2026-04-15 05:00:00
L00423,U0006,C001,R03,Completed,750,2026-04-26 08:00:00
L00424,U0086,C003,R03,Completed,525,2026-04-13 18:00:00
L00425,U0009,C003,R02,Completed,840,2026-04-16 12:00:00
L00426,U0051,C001,R01,Completed,2250,2026-04-21 14:00:00
L00427,U0021,C001,R01,Failed,0,2026-04-20 21:00:00
L00428,U0052,C002,R03,Failed,0,2026-04-08 00:00:00
L00429,U0088,C003,R02,Completed,840,2026-04-16 15:00:00
L00430,U0053,C004,R01,Completed,1724,2026-04-21 12:00:00
L00431,U0075,C004,R01,Failed,0,2026-04-23 11:00:00
L00432,U0089,C004,R03,Failed,0,2026-04-14 03:00:00
L00433,U0004,C002,R02,Completed,1000,2026-04-10 04:00:00
L00434,U0083,C004,R03,Completed,575,2026-04-20 02:00:00
L00435,U0007,C001,R03,Completed,750,2026-04-20 17:00:00
L00436,U0077,C001,R02,Completed,1200,2026-04-10 05:00:00
L00437,U0019,C001,R03,Completed,750,2026-04-27 15:00:00
L00438,U0092,C003,R03,Completed,525,2026-04-22 09:00:00
L00439,U0039,C004,R01,Completed,1724,2026-04-09 00:00:00
L00440,U0020,C003,R01,Completed,1575,2026-04-11 17:00:00
L00441,U0048,C003,R02,Completed,840,2026-04-09 11:00:00
L00442,U0087,C002,R01,Completed,1875,2026-04-10 03:00:00
L00443,U0096,C004,R02,Completed,919,2026-04-26 13:00:00
L00444,U0042,C004,R02,Completed,919,2026-04-07 21:00:00
L00445,U0044,C002,R02,Completed,1000,2026-04-22 12:00:00
L00446,U0016,C001,R02,Completed,1200,2026-04-10 05:00:00
L00447,U0035,C002,R01,Completed,1875,2026-04-11 18:00:00
L00448,U0082,C004,R01,Failed,0,2026-04-10 18:00:00
L00449,U0041,C002,R02,Completed,1000,2026-04-18 10:00:00
L00450,U0044,C003,R01,Completed,1575,2026-04-24 00:00:00
L00451,U0059,C002,R02,Completed,1000,2026-04-24 15:00:00
L00452,U0092,C001,R01,Completed,2250,2026-04-27 20:00:00
L00453,U0043,C002,R02,Completed,1000,2026-04-03 01:00:00
L00454,U0025,C004,R01,Completed,1724,2026-04-19 18:00:00
L00455,U0079,C003,R03,Completed,525,2026-04-29 13:00:00
L00456,U0078,C004,R01,Completed,1724,2026-04-05 08:00:00
L00457,U0037,C003,R03,Completed,525,2026-04-11 12:00:00
L00458,U0100,C004,R02,Failed,0,2026-04-04 03:00:00
L00459,U0062,C002,R03,Completed,625,2026-04-17 15:00:00
L00460,U0086,C002,R02,Completed,1000,2026-04-11 18:00:00
L00461,U0064,C003,R01,Completed,1575,2026-04-17 06:00:00
L00462,U0067,C004,R02,Failed,0,2026-04-29 23:00:00
L00463,U0047,C003,R02,Completed,840,2026-04-21 19:00:00
L00464,U0024,C004,R02,Completed,919,2026-04-03 12:00:00
L00465,U0008,C002,R02,Completed,1000,2026-04-04 07:00:00
L00466,U0043,C004,R03,Completed,575,2026-04-03 08:00:00
L00467,U0100,C003,R02,Completed,840,2026-04-27 16:00:00
L00468,U0033,C003,R01,Completed,1575,2026-04-12 08:00:00
L00469,U0095,C001,R01,Completed,2250,2026-04-22 18:00:00
L00470,U0016,C001,R03,Completed,750,2026-04-03 02:00:00
L00471,U0088,C004,R01,Completed,1724,2026-04-04 03:00:00
L00472,U0076,C003,R02,Completed,840,2026-04-06 15:00:00
L00473,U0004,C003,R02,Completed,840,2026-04-28 12:00:00
L00474,U0088,C002,R03,Completed,625,2026-04-30 02:00:00
L00475,U0096,C001,R03,Completed,750,2026-04-24 17:00:00
L00476,U0009,C003,R01,Completed,1575,2026-04-03 13:00:00
L00477,U0055,C001,R01,Completed,2250,2026-04-04 04:00:00
L00478,U0046,C002,R02,Completed,1000,2026-04-18 12:00:00
L00479,U0049,C001,R03,Completed,750,2026-04-20 03:00:00
L00480,U0096,C001,R03,Completed,750,2026-04-06 02:00:00
L00481,U0062,C002,R02,Completed,1000,2026-04-24 07:00:00
L00482,U0063,C001,R01,Completed,2250,2026-04-01 01:00:00
L00483,U0071,C002,R01,Completed,1875,2026-04-17 19:00:00
L00484,U0074,C003,R03,Failed,0,2026-04-21 02:00:00
L00485,U0018,C004,R03,Completed,575,2026-04-01 07:00:00
L00486,U0012,C003,R03,Completed,525,2026-04-03 05:00:00
L00487,U0062,C002,R02,Completed,1000,2026-04-25 20:00:00
L00488,U0077,C004,R02,Completed,919,2026-04-30 01:00:00
L00489,U0042,C003,R01,Completed,1575,2026-04-01 01:00:00
L00490,U0034,C002,R03,Failed,0,2026-04-24 20:00:00
L00491,U0069,C004,R02,Completed,919,2026-04-23 02:00:00
L00492,U0049,C002,R01,Completed,1875,2026-04-02 12:00:00
L00493,U0080,C001,R02,Completed,1200,2026-04-26 01:00:00
L00494,U0065,C004,R01,Completed,1724,2026-04-19 20:00:00
L00495,U0035,C003,R02,Completed,840,2026-04-12 16:00:00
L00496,U0049,C002,R01,Failed,0,2026-04-15 10:00:00
L00497,U0077,C004,R01,Completed,1724,2026-04-19 04:00:00
L00498,U0074,C003,R02,Completed,840,2026-04-28 15:00:00
L00499,U0066,C002,R02,Completed,1000,2026-04-12 00:00:00
L00500,U0089,C002,R02,Failed,0,2026-04-23 13:00:00
L00501,U0027,C002,R01,Completed,1875,2026-04-02 10:00:00
L00502,U0019,C002,R02,Completed,1000,2026-04-26 11:00:00
L00503,U0100,C002,R01,Completed,1875,2026-04-01 11:00:00
L00504,U0007,C004,R02,Completed,919,2026-04-02 09:00:00
L00505,U0014,C004,R02,Completed,919,2026-04-16 15:00:00
L00506,U0022,C003,R01,Completed,1575,2026-04-15 09:00:00
L00507,U0077,C001,R02,Completed,1200,2026-04-04 17:00:00
L00508,U0024,C001,R01,Completed,2250,2026-04-29 21:00:00
L00509,U0067,C002,R01,Completed,1875,2026-04-25 17:00:00
L00510,U0080,C002,R01,Failed,0,2026-04-03 16:00:00
L00511,U0001,C004,R03,Completed,575,2026-04-07 19:00:00
L00512,U0054,C001,R03,Completed,750,2026-04-23 07:00:00
L00513,U0012,C001,R01,Completed,2250,2026-04-23 14:00:00
L00514,U0092,C001,R02,Completed,1200,2026-04-17 04:00:00
L00515,U0028,C001,R02,Completed,1200,2026-04-27 18:00:00
L00516,U0045,C004,R03,Completed,575,2026-04-08 10:00:00
L00517,U0067,C001,R02,Completed,1200,2026-04-06 01:00:00
L00518,U0040,C001,R03,Completed,750,2026-04-18 00:00:00
L00519,U0092,C001,R03,Completed,750,2026-04-15 01:00:00
L00520,U0085,C004,R02,Failed,0,2026-04-09 23:00:00
L00521,U0051,C004,R01,Failed,0,2026-04-30 02:00:00
L00522,U0058,C003,R02,Completed,840,2026-04-25 00:00:00
L00523,U0015,C001,R03,Completed,750,2026-04-12 04:00:00
L00524,U0052,C003,R03,Completed,525,2026-04-25 20:00:00
L00525,U0022,C002,R02,Completed,1000,2026-04-13 07:00:00
L00526,U0028,C001,R01,Completed,2250,2026-04-22 09:00:00
L00527,U0060,C002,R03,Completed,625,2026-04-10 20:00:00
L00528,U0064,C002,R03,Completed,625,2026-04-26 11:00:00
L00529,U0072,C002,R01,Completed,1875,2026-04-10 21:00:00
L00530,U0063,C002,R03,Failed,0,2026-04-21 19:00:00
L00531,U0004,C003,R03,Failed,0,2026-04-21 04:00:00
L00532,U0028,C004,R02,Completed,919,2026-04-07 23:00:00
L00533,U0093,C001,R03,Completed,750,2026-04-29 06:00:00
L00534,U0060,C001,R01,Completed,2250,2026-04-04 09:00:00
L00535,U0062,C001,R02,Completed,1200,2026-04-01 08:00:00
L00536,U0014,C002,R03,Completed,625,2026-04-23 04:00:00
L00537,U0044,C002,R03,Completed,625,2026-04-15 02:00:00
L00538,U0050,C004,R03,Completed,575,2026-04-01 00:00:00
L00539,U0001,C003,R02,Completed,840,2026-04-24 14:00:00
L00540,U0090,C003,R03,Completed,525,2026-04-05 04:00:00
L00541,U0095,C004,R02,Completed,919,2026-04-07 22:00:00
L00542,U0028,C002,R01,Completed,1875,2026-04-07 09:00:00
L00543,U0016,C003,R03,Completed,525,2026-04-20 17:00:00
L00544,U0013,C003,R03,Completed,525,2026-04-18 08:00:00
L00545,U0051,C004,R02,Completed,919,2026-04-05 15:00:00
L00546,U0075,C002,R01,Completed,1875,2026-04-04 14:00:00
L00547,U0045,C004,R03,Completed,575,2026-04-18 03:00:00
L00548,U0083,C003,R02,Completed,840,2026-04-11 17:00:00
L00549,U0100,C001,R02,Completed,1200,2026-04-09 18:00:00
L00550,U0078,C001,R01,Completed,2250,2026-04-22 21:00:00
L00551,U0010,C003,R03,Failed,0,2026-04-24 09:00:00
L00552,U0075,C003,R02,Completed,840,2026-04-12 00:00:00
L00553,U0031,C003,R01,Completed,1575,2026-04-04 13:00:00
L00554,U0088,C003,R03,Completed,525,2026-04-09 14:00:00
L00555,U0042,C002,R02,Completed,1000,2026-04-25 19:00:00
L00556,U0012,C004,R03,Completed,575,2026-04-26 02:00:00
L00557,U0057,C003,R01,Completed,1575,2026-04-29 09:00:00
L00558,U0047,C002,R01,Failed,0,2026-04-17 11:00:00
L00559,U0047,C004,R01,Completed,1724,2026-04-18 16:00:00
L00560,U0067,C004,R01,Completed,1724,2026-04-21 02:00:00
L00561,U0047,C004,R03,Completed,575,2026-04-12 15:00:00
L00562,U0070,C003,R01,Completed,1575,2026-04-09 15:00:00
L00563,U0068,C003,R02,Completed,840,2026-04-01 17:00:00
L00564,U0094,C001,R01,Completed,2250,2026-04-05 21:00:00
L00565,U0053,C003,R03,Completed,525,2026-04-03 05:00:00
L00566,U0031,C003,R03,Completed,525,2026-04-07 06:00:00
L00567,U0055,C002,R01,Failed,0,2026-04-11 01:00:00
L00568,U0004,C002,R02,Completed,1000,2026-04-28 17:00:00
L00569,U0082,C001,R03,Completed,750,2026-04-04 11:00:00
L00570,U0038,C002,R02,Completed,1000,2026-04-24 01:00:00
L00571,U0025,C002,R02,Completed,1000,2026-04-17 17:00:00
L00572,U0043,C003,R01,Completed,1575,2026-04-24 21:00:00
L00573,U0068,C003,R01,Completed,1575,2026-04-17 23:00:00
L00574,U0069,C001,R02,Failed,0,2026-04-30 16:00:00
L00575,U0089,C001,R03,Completed,750,2026-04-08 17:00:00
L00576,U0039,C002,R02,Completed,1000,2026-04-09 04:00:00
L00577,U0047,C001,R01,Completed,2250,2026-04-25 21:00:00
L00578,U0011,C001,R03,Completed,750,2026-04-29 21:00:00
L00579,U0002,C003,R01,Failed,0,2026-04-22 23:00:00
L00580,U0007,C003,R01,Completed,1575,2026-04-07 01:00:00
L00581,U0087,C003,R01,Completed,1575,2026-04-12 14:00:00
L00582,U0031,C004,R02,Completed,919,2026-04-14 02:00:00
L00583,U0007,C002,R03,Completed,625,2026-04-22 04:00:00
L00584,U0007,C004,R01,Completed,1724,2026-04-25 02:00:00
L00585,U0100,C004,R01,Completed,1724,2026-04-13 04:00:00
L00586,U0016,C001,R01,Failed,0,2026-04-25 19:00:00
L00587,U0007,C003,R01,Completed,1575,2026-04-02 14:00:00
L00588,U0009,C002,R03,Completed,625,2026-04-23 21:00:00
L00589,U0025,C004,R03,Completed,575,2026-04-06 11:00:00
L00590,U0054,C004,R02,Completed,919,2026-04-04 10:00:00
L00591,U0038,C004,R03,Completed,575,2026-04-26 05:00:00
L00592,U0049,C001,R02,Completed,1200,2026-04-15 19:00:00
L00593,U0066,C002,R01,Failed,0,2026-04-20 03:00:00
L00594,U0027,C002,R03,Completed,625,2026-04-16 06:00:00
L00595,U0080,C001,R03,Completed,750,2026-04-21 00:00:00
L00596,U0055,C004,R03,Completed,575,2026-04-25 04:00:00
L00597,U0016,C002,R02,Completed,1000,2026-04-05 10:00:00
L00598,U0056,C004,R02,Completed,919,2026-04-02 05:00:00
L00599,U0055,C003,R03,Completed,525,2026-04-17 21:00:00
L00600,U0010,C002,R01,Completed,1875,2026-04-02 11:00:00
L00601,U0079,C003,R03,Completed,525,2026-04-05 11:00:00
L00602,U0004,C001,R02,Completed,1200,2026-04-27 22:00:00
L00603,U0081,C003,R01,Completed,1575,2026-04-08 18:00:00
L00604,U0098,C001,R03,Failed,0,2026-04-16 10:00:00
L00605,U0025,C002,R02,Completed,1000,2026-04-29 16:00:00
L00606,U0019,C001,R03,Completed,750,2026-04-14 07:00:00
L00607,U0081,C002,R02,Completed,1000,2026-04-01 10:00:00
L00608,U0016,C001,R01,Completed,2250,2026-04-22 05:00:00
L00609,U0021,C002,R03,Completed,625,2026-04-10 09:00:00
L00610,U0026,C001,R02,Failed,0,2026-04-03 00:00:00
L00611,U0087,C001,R03,Completed,750,2026-04-03 13:00:00
L00612,U0012,C003,R03,Completed,525,2026-04-13 17:00:00
L00613,U0025,C002,R02,Completed,1000,2026-04-22 11:00:00
L00614,U0016,C003,R03,Failed,0,2026-04-29 13:00:00
L00615,U0039,C002,R01,Completed,1875,2026-04-22 09:00:00
L00616,U0038,C002,R01,Completed,1875,2026-04-15 23:00:00
L00617,U0089,C003,R01,Completed,1575,2026-04-07 20:00:00
L00618,U0055,C002,R02,Completed,1000,2026-04-02 00:00:00
L00619,U0051,C004,R03,Completed,575,2026-04-22 12:00:00
L00620,U0068,C002,R03,Completed,625,2026-04-06 18:00:00
L00621,U0001,C002,R01,Completed,1875,2026-04-04 09:00:00
L00622,U0097,C002,R01,Completed,1875,2026-04-29 07:00:00
L00623,U0067,C001,R03,Completed,750,2026-04-29 01:00:00
L00624,U0001,C003,R01,Completed,1575,2026-04-24 02:00:00
L00625,U0066,C002,R02,Failed,0,2026-04-16 19:00:00
L00626,U0064,C004,R01,Completed,1724,2026-04-14 18:00:00
L00627,U0042,C004,R02,Completed,919,2026-04-23 06:00:00
L00628,U0093,C004,R01,Completed,1724,2026-04-28 17:00:00
L00629,U0090,C001,R02,Failed,0,2026-04-19 03:00:00
L00630,U0070,C002,R03,Completed,625,2026-04-07 09:00:00
L00631,U0026,C001,R03,Completed,750,2026-04-12 13:00:00
L00632,U0100,C002,R02,Completed,1000,2026-04-15 04:00:00
L00633,U0099,C003,R01,Completed,1575,2026-04-23 11:00:00
L00634,U0009,C001,R03,Completed,750,2026-04-09 17:00:00
L00635,U0036,C002,R02,Completed,1000,2026-04-25 01:00:00
L00636,U0063,C004,R01,Completed,1724,2026-04-25 14:00:00
L00637,U0070,C004,R03,Completed,575,2026-04-21 18:00:00
L00638,U0047,C004,R03,Completed,575,2026-04-06 03:00:00
L00639,U0030,C004,R01,Completed,1724,2026-04-08 08:00:00
L00640,U0010,C002,R02,Completed,1000,2026-04-25 11:00:00
L00641,U0061,C001,R01,Completed,2250,2026-04-15 17:00:00
L00642,U0026,C002,R01,Completed,1875,2026-04-13 11:00:00
L00643,U0098,C003,R01,Completed,1575,2026-04-29 06:00:00
L00644,U0019,C002,R01,Failed,0,2026-04-08 00:00:00
L00645,U0042,C004,R03,Completed,575,2026-04-23 12:00:00
L00646,U0045,C004,R01,Completed,1724,2026-04-30 13:00:00
L00647,U0038,C001,R03,Completed,750,2026-04-15 19:00:00
L00648,U0062,C004,R01,Completed,1724,2026-04-08 16:00:00
L00649,U0022,C004,R03,Completed,575,2026-04-07 04:00:00
L00650,U0070,C004,R03,Completed,575,2026-04-26 17:00:00
L00651,U0012,C004,R02,Failed,0,2026-04-19 12:00:00
L00652,U0027,C003,R03,Completed,525,2026-04-04 13:00:00
L00653,U0030,C001,R01,Completed,2250,2026-04-24 06:00:00
L00654,U0075,C001,R01,Completed,2250,2026-04-23 16:00:00
L00655,U0093,C003,R02,Completed,840,2026-04-03 00:00:00
L00656,U0075,C003,R01,Failed,0,2026-04-17 14:00:00
L00657,U0055,C004,R02,Completed,919,2026-04-12 22:00:00
L00658,U0022,C003,R01,Completed,1575,2026-04-06 10:00:00
L00659,U0098,C003,R01,Completed,1575,2026-04-18 20:00:00
L00660,U0092,C004,R01,Completed,1724,2026-04-08 07:00:00
L00661,U0031,C004,R02,Completed,919,2026-04-22 06:00:00
L00662,U0084,C001,R02,Completed,1200,2026-04-24 23:00:00
L00663,U0005,C004,R02,Completed,919,2026-04-22 22:00:00
L00664,U0079,C003,R02,Completed,840,2026-04-04 18:00:00
L00665,U0009,C002,R02,Completed,1000,2026-04-22 04:00:00
L00666,U0090,C001,R02,Completed,1200,2026-04-22 09:00:00
L00667,U0026,C001,R02,Completed,1200,2026-04-29 03:00:00
L00668,U0019,C004,R03,Completed,575,2026-04-06 21:00:00
L00669,U0071,C002,R02,Completed,1000,2026-04-24 11:00:00
L00670,U0070,C002,R01,Completed,1875,2026-04-08 18:00:00
L00671,U0059,C002,R01,Completed,1875,2026-04-09 14:00:00
L00672,U0031,C002,R02,Completed,1000,2026-04-16 11:00:00
L00673,U0099,C003,R03,Completed,525,2026-04-02 13:00:00
L00674,U0061,C004,R01,Completed,1724,2026-04-28 07:00:00
L00675,U0077,C002,R01,Completed,1875,2026-04-13 10:00:00
L00676,U0068,C002,R02,Completed,1000,2026-04-24 02:00:00
L00677,U0001,C002,R02,Failed,0,2026-04-09 05:00:00
L00678,U0090,C002,R03,Completed,625,2026-04-29 22:00:00
L00679,U0087,C002,R01,Completed,1875,2026-04-08 23:00:00
L00680,U0064,C004,R03,Completed,575,2026-04-10 08:00:00
L00681,U0056,C002,R02,Completed,1000,2026-04-08 00:00:00
L00682,U0074,C002,R03,Completed,625,2026-04-07 02:00:00
L00683,U0045,C001,R03,Completed,750,2026-04-19 19:00:00
L00684,U0013,C003,R02,Completed,840,2026-04-28 16:00:00
L00685,U0022,C001,R03,Completed,750,2026-04-22 08:00:00
L00686,U0099,C002,R01,Completed,1875,2026-04-02 10:00:00
L00687,U0095,C004,R02,Completed,919,2026-04-12 09:00:00
L00688,U0055,C001,R02,Completed,1200,2026-04-22 19:00:00
L00689,U0006,C002,R02,Completed,1000,2026-04-20 00:00:00
L00690,U0098,C004,R01,Completed,1724,2026-04-19 23:00:00
L00691,U0023,C003,R03,Completed,525,2026-04-05 13:00:00
L00692,U0001,C003,R01,Completed,1575,2026-04-22 05:00:00
L00693,U0071,C004,R02,Completed,919,2026-04-08 07:00:00
L00694,U0076,C001,R03,Completed,750,2026-04-05 17:00:00
L00695,U0010,C003,R02,Completed,840,2026-04-04 16:00:00
L00696,U0085,C003,R01,Completed,1575,2026-04-04 20:00:00
L00697,U0009,C004,R02,Completed,919,2026-04-23 13:00:00
L00698,U0069,C001,R01,Completed,2250,2026-04-21 01:00:00
L00699,U0014,C001,R03,Completed,750,2026-04-24 17:00:00
L00700,U0091,C002,R03,Completed,625,2026-04-02 03:00:00
L00701,U0088,C003,R01,Completed,1575,2026-04-25 22:00:00
L00702,U0069,C001,R02,Completed,1200,2026-04-21 12:00:00
L00703,U0060,C001,R02,Completed,1200,2026-04-01 08:00:00
L00704,U0031,C003,R01,Failed,0,2026-04-02 20:00:00
L00705,U0074,C002,R03,Completed,625,2026-04-09 07:00:00
L00706,U0020,C003,R02,Completed,840,2026-04-18 16:00:00
L00707,U0021,C004,R03,Completed,575,2026-04-14 08:00:00
L00708,U0022,C004,R02,Completed,919,2026-04-22 20:00:00
L00709,U0028,C003,R03,Completed,525,2026-04-15 17:00:00
L00710,U0029,C004,R01,Failed,0,2026-04-27 13:00:00
L00711,U0098,C001,R02,Completed,1200,2026-04-05 16:00:00
L00712,U0093,C003,R03,Completed,525,2026-04-06 16:00:00
L00713,U0016,C004,R02,Completed,919,2026-04-08 20:00:00
L00714,U0088,C001,R01,Completed,2250,2026-04-14 00:00:00
L00715,U0033,C003,R02,Completed,840,2026-04-25 13:00:00
L00716,U0031,C003,R03,Completed,525,2026-04-07 14:00:00
L00717,U0078,C003,R02,Failed,0,2026-04-07 22:00:00
L00718,U0036,C002,R02,Failed,0,2026-04-12 21:00:00
L00719,U0059,C003,R01,Failed,0,2026-04-11 12:00:00
L00720,U0092,C004,R02,Completed,919,2026-04-17 11:00:00
L00721,U0080,C003,R01,Completed,1575,2026-04-13 23:00:00
L00722,U0084,C002,R01,Completed,1875,2026-04-21 08:00:00
L00723,U0099,C001,R02,Completed,1200,2026-04-24 14:00:00
L00724,U0049,C004,R02,Completed,919,2026-04-22 01:00:00
L00725,U0077,C002,R03,Completed,625,2026-04-09 11:00:00
L00726,U0053,C004,R03,Completed,575,2026-04-13 04:00:00
L00727,U0084,C001,R03,Completed,750,2026-04-16 01:00:00
L00728,U0090,C003,R03,Completed,525,2026-04-27 04:00:00
L00729,U0039,C003,R01,Completed,1575,2026-04-03 14:00:00
L00730,U0073,C001,R03,Completed,750,2026-04-17 05:00:00
L00731,U0076,C002,R01,Completed,1875,2026-04-20 03:00:00
L00732,U0056,C003,R01,Completed,1575,2026-04-01 07:00:00
L00733,U0066,C001,R02,Completed,1200,2026-04-18 07:00:00
L00734,U0069,C004,R01,Completed,1724,2026-04-27 01:00:00
L00735,U0078,C002,R03,Completed,625,2026-04-28 16:00:00
L00736,U0076,C002,R03,Completed,625,2026-04-28 10:00:00
L00737,U0009,C004,R02,Completed,919,2026-04-06 00:00:00
L00738,U0046,C004,R03,Completed,575,2026-04-12 06:00:00
L00739,U0059,C003,R02,Completed,840,2026-04-12 17:00:00
L00740,U0098,C003,R02,Completed,840,2026-04-12 03:00:00
L00741,U0061,C004,R03,Completed,575,2026-04-09 00:00:00
L00742,U0081,C001,R03,Completed,750,2026-04-16 22:00:00
L00743,U0034,C001,R03,Completed,750,2026-04-01 23:00:00
L00744,U0066,C004,R01,Completed,1724,2026-04-05 09:00:00
L00745,U0062,C003,R02,Completed,840,2026-04-26 02:00:00
L00746,U0033,C002,R03,Completed,625,2026-04-13 09:00:00
L00747,U0038,C004,R03,Completed,575,2026-04-09 00:00:00
L00748,U0062,C001,R01,Completed,2250,2026-04-15 14:00:00
L00749,U0025,C002,R03,Completed,625,2026-04-23 14:00:00
L00750,U0034,C002,R02,Completed,1000,2026-04-27 16:00:00
L00751,U0044,C002,R03,Completed,625,2026-04-06 14:00:00
L00752,U0026,C003,R01,Completed,1575,2026-04-29 15:00:00
L00753,U0049,C001,R01,Completed,2250,2026-04-15 00:00:00
L00754,U0071,C001,R03,Completed,750,2026-04-25 21:00:00
L00755,U0082,C003,R02,Completed,840,2026-04-02 02:00:00
L00756,U0055,C003,R03,Completed,525,2026-04-05 17:00:00
L00757,U0093,C001,R03,Completed,750,2026-04-17 01:00:00
L00758,U0100,C002,R01,Completed,1875,2026-04-29 10:00:00
L00759,U0024,C003,R02,Completed,840,2026-04-13 23:00:00
L00760,U0059,C003,R01,Completed,1575,2026-04-07 01:00:00
L00761,U0003,C002,R01,Completed,1875,2026-04-01 14:00:00
L00762,U0089,C003,R02,Completed,840,2026-04-27 11:00:00
L00763,U0067,C002,R03,Completed,625,2026-04-26 19:00:00
L00764,U0034,C002,R03,Completed,625,2026-04-04 21:00:00
L00765,U0084,C003,R02,Completed,840,2026-04-19 04:00:00
L00766,U0078,C001,R01,Completed,2250,2026-04-22 18:00:00
L00767,U0032,C002,R01,Completed,1875,2026-04-28 11:00:00
L00768,U0077,C003,R02,Completed,840,2026-04-10 00:00:00
L00769,U0029,C004,R01,Completed,1724,2026-04-15 20:00:00
L00770,U0099,C003,R01,Completed,1575,2026-04-26 12:00:00
L00771,U0077,C003,R02,Completed,840,2026-04-02 12:00:00
L00772,U0100,C003,R01,Completed,1575,2026-04-20 14:00:00
L00773,U0030,C002,R02,Completed,1000,2026-04-05 23:00:00
L00774,U0049,C002,R02,Completed,1000,2026-04-29 15:00:00
L00775,U0049,C004,R01,Completed,1724,2026-04-02 22:00:00
L00776,U0021,C002,R03,Completed,625,2026-04-22 22:00:00
L00777,U0053,C001,R02,Completed,1200,2026-04-06 23:00:00
L00778,U0052,C002,R01,Completed,1875,2026-04-04 16:00:00
L00779,U0009,C003,R01,Completed,1575,2026-04-22 21:00:00
L00780,U0069,C001,R01,Completed,2250,2026-04-24 22:00:00
L00781,U0026,C002,R03,Failed,0,2026-04-03 17:00:00
L00782,U0099,C003,R01,Completed,1575,2026-04-21 08:00:00
L00783,U0005,C003,R03,Completed,525,2026-04-08 06:00:00
L00784,U0071,C003,R01,Completed,1575,2026-04-01 04:00:00
L00785,U0067,C003,R01,Completed,1575,2026-04-30 13:00:00
L00786,U0068,C002,R03,Failed,0,2026-04-14 04:00:00
L00787,U0078,C003,R01,Completed,1575,2026-04-02 05:00:00
L00788,U0028,C002,R03,Completed,625,2026-04-17 18:00:00
L00789,U0044,C002,R01,Completed,1875,2026-04-25 12:00:00
L00790,U0001,C001,R03,Completed,750,2026-04-18 23:00:00
L00791,U0035,C003,R03,Completed,525,2026-04-01 17:00:00
L00792,U0004,C001,R02,Completed,1200,2026-04-09 14:00:00
L00793,U0031,C002,R03,Failed,0,2026-04-21 21:00:00
L00794,U0039,C004,R02,Completed,919,2026-04-19 04:00:00
L00795,U0067,C004,R01,Completed,1724,2026-04-21 19:00:00
L00796,U0050,C003,R02,Completed,840,2026-04-27 03:00:00
L00797,U0005,C002,R01,Completed,1875,2026-04-01 05:00:00
L00798,U0014,C004,R02,Completed,919,2026-04-04 22:00:00
L00799,U0020,C001,R01,Completed,2250,2026-04-17 23:00:00
L00800,U0003,C001,R02,Completed,1200,2026-04-08 13:00:00
L00801,U0095,C002,R02,Completed,1000,2026-04-16 01:00:00
L00802,U0004,C002,R03,Completed,625,2026-04-26 13:00:00
L00803,U0030,C001,R01,Completed,2250,2026-04-04 03:00:00
L00804,U0065,C004,R01,Failed,0,2026-04-06 10:00:00
L00805,U0006,C004,R02,Failed,0,2026-04-03 23:00:00
